,item,freq,canon_segm,prs,ROOT_1_FamSize,ROOT_1_Freq,ROOT_1_Length,ROOT_1_PFMF,SUFF_1_FamSize,SUFF_1_Freq,SUFF_1_Length,SUFF_1_PFMF,SUFF_2_FamSize,SUFF_2_Freq,SUFF_2_Length,SUFF_2_PFMF,n_morphemes
35825,signala,26.27,(signe)>al>>[VB]>,"(0, 1, 2)",11,306.679999999999,5,27.2727272727272,200,1125.04,2,5,1600,25208.9699999999,2,10.25,3
35846,signifiant,0.47,(signe)>ifier>>ant/ent>,"(0, 1, 2)",11,306.679999999999,5,72.7272727272727,27,49.0699999999999,5,37.037037037037,522,3302.43999999999,7,61.3026819923371,3
35853,silencieusement,0.99,(silence)>eux>>ment>,"(0, 1, 2)",3,120.95,7,66.6666666666666,271,1027.7,3,42.0664206642066,919,5042.80999999999,4,42.2198041349292,3
35906,socialement,1.04,(socio)>al>>ment>,"(0, 1, 2)",14,177.549999999999,5,57.1428571428571,200,1125.04,2,49.5,919,5042.80999999999,4,40.5875952121871,3
35916,soigneusement,3.52,(soin)>eux>>ment>,"(0, 1, 2)",5,120.339999999999,4,40,271,1027.7,3,17.3431734317343,919,5042.80999999999,4,18.7159956474428,3
35926,solitairement,0.01,(seul)>aire>>ment>,"(0, 1, 2)",4,1287.33,4,75,179,853.76,4,94.9720670391061,919,5042.80999999999,4,90.0979325353645,3
35940,sommairement,0.13,(somme)>aire>>ment>,"(0, 1, 2)",8,45.06,5,75,179,853.76,4,84.3575418994413,919,5042.80999999999,4,76.6050054406964,3
36021,souffletée,0,(souffle)>et>>[VB]>,"(0, 1, 2)",7,58.09,7,85.7142857142857,75,229.51,2,92,1600,25208.9699999999,2,91.125,3
36130,spécifiquement,1.18,(spécifier)>ique>>ment>,"(0, 1, 2)",3,6.79999999999999,9,33.3333333333333,281,852.449999999999,4,44.4839857651245,919,5042.80999999999,4,37.3231773667029,3
36136,spiritualise,0,(esprit)>el>>is[VB]>,"(0, 1, 2)",4,169.109999999999,6,75,153,1103.39999999999,2,90.8496732026143,126,424.71,5,87.3015873015873,3
36146,stabilisateur,0.7,(stable)>is[VB]>>eur>,"(0, 1, 2)",7,25.1399999999999,6,85.7142857142857,126,424.71,5,34.1269841269841,501,2127.06,3,56.2874251497005,3
36267,successivement,0.32,(succéder)>if>>ment>,"(0, 1, 2)",5,9.98,8,80,168,409.409999999999,2,64.8809523809523,919,5042.80999999999,4,63.8737758433079,3
36281,suffisamment,18.3,(suffire)>ant/ent>>ment>,"(0, 1, 2)",6,267.42,7,16.6666666666666,522,3302.43999999999,7,5.93869731800766,919,5042.80999999999,4,5.44069640914037,3
36326,supplémentaire,4.19,(suppléer)>ment>>aire>,"(0, 1, 2)",3,4.37,8,0,919,5042.80999999999,4,16.8661588683351,179,853.76,4,24.5810055865921,3
36506,systématiquement,1.25,(système)>ique>>ment>,"(0, 1, 2)",3,78.84,7,33.3333333333333,281,852.449999999999,4,43.4163701067615,919,5042.80999999999,4,36.6702937976061,3
36532,tacheté,0.26,(tache)>et>>[VB]>,"(0, 1, 2)",5,52.38,5,80,75,229.51,2,69.3333333333333,1600,25208.9699999999,2,67.1875,3
36619,tardivement,0.46,(tard)>if>>ment>,"(0, 1, 2)",8,556.71,4,87.5,168,409.409999999999,2,57.7380952380952,919,5042.80999999999,4,56.8008705114254,3
36645,tâtonna,0.48,(tâter)>on>>[VB]>,"(0, 1, 2)",3,3.92,5,33.3333333333333,109,331.19,2,63.3027522935779,1600,25208.9699999999,2,62.125,3
36705,temporairement,2.64,(temps)>aire>>ment>,"(0, 1, 2)",11,1340.11,5,36.3636363636363,179,853.76,4,37.4301675977653,919,5042.80999999999,4,21.6539717083786,3
36709,tenaillait,0.04,(tenir)>aille>>[VB]>,"(0, 1, 2)",25,976.42,5,88,23,42.56,5,82.6086956521739,1600,25208.9699999999,2,79.8125,3
36774,terriblement,11.88,(terri)>able>>ment>,"(0, 1, 2)",1,11.88,5,0,313,1042.69,4,4.7923322683706,919,5042.80999999999,4,7.18171926006528,3
36780,terrorise,4.39,(terr)>eur>>is[VB]>,"(0, 1, 2)",9,153,4,55.5555555555555,501,2127.06,3,17.7644710578842,126,424.71,5,10.3174603174603,3
36800,textuellement,0.03,(texte)>el>>ment>,"(0, 1, 2)",2,20.45,5,50,153,1103.39999999999,2,84.9673202614379,919,5042.80999999999,4,86.7247007616974,3
36803,théoriquement,2.58,(théorie)>ique>>ment>,"(0, 1, 2)",3,37.0699999999999,7,33.3333333333333,281,852.449999999999,4,25.9786476868327,919,5042.80999999999,4,22.0892274211099,3
36804,thérapeutique,1.46,(thérapie)>eut>>ique>,"(0, 1, 2)",7,20.09,8,28.5714285714285,4,6.61,3,50,281,852.449999999999,4,38.4341637010676,3
37013,toussota,0,(toux)>ot>>[VB]>,"(0, 1, 2)",3,12.7199999999999,4,66.6666666666666,32,58.0999999999999,2,87.5,1600,25208.9699999999,2,91.125,3
37037,traditionaliste,0.11,(tradition)>el>>iste>,"(0, 1, 2)",4,27.84,9,75,153,1103.39999999999,2,77.7777777777777,119,322.749999999999,4,70.5882352941176,3
37039,traditionnellement,0.34,(tradition)>el>>ment>,"(0, 1, 2)",4,27.84,9,50,153,1103.39999999999,2,66.0130718954248,919,5042.80999999999,4,62.7856365614798,3
37047,tragiquement,0.58,(tragédie)>ique>>ment>,"(0, 1, 2)",3,30,8,66.6666666666666,281,852.449999999999,4,63.7010676156583,919,5042.80999999999,4,51.9042437431991,3
37094,traîtreusement,0.01,(traître)>eux>>ment>,"(0, 1, 2)",4,32.93,7,75,271,1027.7,3,88.9298892988929,919,5042.80999999999,4,90.0979325353645,3
37252,tremblotait,0.01,(trembler)>ot>>[VB]>,"(0, 1, 2)",7,46.0199999999999,8,71.4285714285714,32,58.0999999999999,2,84.375,1600,25208.9699999999,2,86.3125,3
37321,triomphalement,0.03,(triomphe)>al>>ment>,"(0, 1, 2)",6,17.36,8,83.3333333333333,200,1125.04,2,87.5,919,5042.80999999999,4,86.7247007616974,3
37329,triplait,1.68,(tri)>ple>>[VB]>,"(0, 1, 2)",6,12.85,3,16.6666666666666,5,7.91,3,20,1600,25208.9699999999,2,43.5,3
37345,troisièmement,1.38,(trois)>ième>>ment>,"(0, 1, 2)",2,46.4,5,50,22,159.55,4,45.4545454545454,919,5042.80999999999,4,34.2763873775843,3
37477,typiquement,1.86,(type)>ique>>ment>,"(0, 1, 2)",5,348.19,4,60,281,852.449999999999,4,31.6725978647686,919,5042.80999999999,4,27.8563656147986,3
37487,uniquement,21.86,(un)>ique>>ment>,"(0, 1, 2)",14,21122.25,2,50,281,852.449999999999,4,2.13523131672597,919,5042.80999999999,4,4.13492927094668,3
37506,usagé,0.22,(user)>age>>[VB]>,"(0, 1, 2)",10,33.14,4,40,201,707.48,3,68.6567164179104,1600,25208.9699999999,2,68.75,3
37525,utilisable,1.3,(utile)>is[VB]>>able>,"(0, 1, 2)",13,322.82,5,53.8461538461538,126,424.71,5,26.9841269841269,313,1042.69,4,39.9361022364217,3
37563,vaillamment,0.6,(valoir)>ant/ent>>ment>,"(0, 1, 2)",16,308.48,6,62.5,522,3302.43999999999,7,56.7049808429118,919,5042.80999999999,4,51.2513601741022,3
37570,valeureux,2.44,(valoir)>eur>>eux>,"(0, 1, 2)",16,308.48,6,43.75,501,2127.06,3,29.1417165668662,271,1027.7,3,22.140221402214,3
37573,vallonnait,0,(val)>on>>[VB]>,"(0, 1, 2)",4,16.0499999999999,3,50,109,331.19,2,92.6605504587155,1600,25208.9699999999,2,91.125,3
37574,valorisant,0.58,(valoir)>eur>>is[VB]>,"(0, 1, 2)",16,308.48,6,68.75,501,2127.06,3,59.880239520958,126,424.71,5,35.7142857142857,3
37711,vertigineusement,0.1,(vertige)>eux>>ment>,"(0, 1, 2)",3,9.85,7,66.6666666666666,271,1027.7,3,76.3837638376383,919,5042.80999999999,4,79.8694232861806,3
37728,victorieusement,0,(victoire)>eux>>ment>,"(0, 1, 2)",3,37.91,8,66.6666666666666,271,1027.7,3,93.7269372693726,919,5042.80999999999,4,93.4711643090315,3
37758,vigoureusement,0.55,(vigueur)>eux>>ment>,"(0, 1, 2)",3,6.78,7,66.6666666666666,271,1027.7,3,53.5055350553505,919,5042.80999999999,4,52.8835690968444,3
37811,visiblement,6.94,(voir)>able>>ment>,"(0, 1, 2)",28,3534.49,4,25,313,1042.69,4,9.26517571884984,919,5042.80999999999,4,11.0990206746463,3
37812,visionnaire,1.46,(voir)>ion>>aire>,"(0, 1, 2)",28,3534.49,4,64.2857142857142,766,3498.54,3,49.8694516971279,179,853.76,4,54.1899441340782,3
37825,visualiser,0.48,(voir)>el>>is[VB]>,"(0, 1, 2)",28,3534.49,4,85.7142857142857,153,1103.39999999999,2,61.437908496732,126,424.71,5,37.3015873015873,3
37836,vivotant,0,(vivre)>ot>>ant/ent>,"(0, 1, 2)",20,823.909999999999,5,95,32,58.0999999999999,2,87.5,522,3302.43999999999,7,93.2950191570881,3
37867,volatilisa,0.97,(vol)>il>>is[VB]>,"(0, 1, 2)",13,477.53,3,76.9230769230769,14,12.29,2,50,126,424.71,5,29.3650793650793,3
37889,volontairement,3.59,(volonté)>aire>>ment>,"(0, 1, 2)",5,77.16,7,40,179,853.76,4,28.4916201117318,919,5042.80999999999,4,18.4983677910772,3
37895,voluptueusement,0.01,(volupté)>eux>>ment>,"(0, 1, 2)",3,3.79,7,66.6666666666666,271,1027.7,3,88.9298892988929,919,5042.80999999999,4,90.0979325353645,3
